video_id,violence_probability,frame_diff_mean,frame_diff_var,blur,brightness,contrast,optical_flow
n_39,0.4718742720587152,70.47996012369792,4768.696445599794,2516.004333286546,113.20444234212239,78.76405997787691,17.28775405883789
n_40,0.20066720368523897,4.9785207112630205,782.0927749275903,6001.94924750831,145.35780334472656,88.2309932792264,2.075387954711914
n_41,0.4458841342805538,10.116302490234375,535.9462436549107,1660.1082884871867,102.33005269368489,68.17082718038908,9.050036430358887
n_42,0.3547868665835269,81.26268005371094,4530.277317752208,4910.4463581384625,114.89558410644531,77.52259032916136,14.837190628051758
n_43,0.32709133217447367,54.76127624511719,4624.234011335066,9297.348076774739,83.11258951822917,92.40270255069383,18.55048179626465
n_44,0.44848255528268377,93.29536437988281,9555.506677729776,12813.349556948757,134.68134053548178,113.21562049849823,22.84566879272461
n_45,0.17825555481913286,62.149698893229164,2630.7763653155152,7161.195315517252,84.52906799316406,67.1073799284331,13.97779369354248
n_46,0.4449524843638609,81.07799784342448,1468.7470036980749,755.1037417405751,110.74796040852864,50.15619883212417,17.101398468017578
n_47,0.15016681548979977,80.26228332519531,4200.4669374715695,1012.2515060303267,154.81097920735678,90.24026052344652,25.017820358276367
n_48,0.21397261637682025,52.20130411783854,4358.321883064902,5590.467997088097,78.56856282552083,75.72848774709644,23.35750389099121
n_49,0.5008847425058117,133.17817179361978,7790.002523489685,3911.1769543325063,227.71310424804688,98.03310736329338,35.47014617919922
n_50,0.3226599415013429,26.987508138020832,1167.419834867508,3857.5568084323313,114.38135782877605,52.316237664620786,10.183484077453613
n_51,0.5040125730136126,37.01377868652344,3163.1542646969515,7786.33160809963,125.49922180175781,79.85094474852508,4.609930038452148
n_52,0.5898117622613518,161.6051483154297,5943.194042301814,7019.425336817047,220.9783935546875,90.18399125240731,18.41460418701172
n_53,0.5118135977942903,239.60150146484375,4436.037807503689,5431.673443076899,250.1120808919271,78.39227201006486,16.530492782592773
n_54,0.2850367714077176,87.25159708658855,3659.7369308396137,2136.487790569663,137.51876831054688,86.05313794358996,39.36017608642578
n_55,0.169129138397838,114.58544921875,5489.224446925852,4190.731058228528,229.72074381510416,93.58659371605506,18.978069305419922
n_56,0.6454814130044242,37.68866984049479,770.9958268278793,7337.31376516982,136.6345011393229,62.96585777595984,4.54006290435791
n_57,0.19993750605191402,109.5283203125,9156.860332806906,6001.7306521981955,156.15283711751303,112.88955365434477,32.67213821411133
n_58,0.6489815767996984,127.60250854492188,7289.251284940557,8334.333837905666,157.1655527750651,112.59385661668658,28.195022583007812
n_59,0.34778628970773073,80.13625590006511,3623.2136578404393,4731.035142495995,127.75146993001302,75.61295395435957,21.066028594970703
n_60,0.3184178348494027,99.15835062662761,5231.295700428981,1705.0024855171796,179.01596069335938,108.49972585320012,22.644441604614258
n_61,0.5409425026518927,44.56126912434896,5380.069162761068,17776.449825286865,150.50750732421875,96.98710567614808,6.8120903968811035
n_62,0.42116350270487773,1.9464975992838542,4.327068116490003,4873.885486111045,112.01736450195312,65.45211560827866,0.02154829353094101
n_63,0.7924404150664986,84.9990743001302,6211.887063758967,5121.688842501491,126.35549926757812,83.6627271801455,21.931331634521484
n_64,0.3236843217934384,79.72998046875,5435.256709814072,12056.634338134667,118.90090433756511,94.22692328421604,15.535882949829102
n_65,0.20187478749037632,91.5463358561198,7867.378977859083,12834.460452951258,175.18816121419272,103.61144305871608,20.713125228881836
n_66,0.10182632170778903,75.00967407226562,4750.972359211805,2749.621448560618,100.68712361653645,81.85277546977231,15.12762451171875
n_67,0.3315543070291243,77.37722269694011,6748.478596250192,13394.493218682474,193.8756357828776,102.9516947320435,33.453460693359375
n_68,0.48011630964179325,178.83700561523438,5407.697943369548,7906.8339123940095,252.14251708984375,86.45802100091592,21.220041275024414
n_69,0.48026452316024787,23.744791666666668,1763.523027988125,3847.912455616286,43.64533487955729,59.5572830825093,14.281628608703613
n_70,0.5793510635565433,76.68294270833333,4405.019291188878,14555.96678096219,145.61164347330728,79.05966271880116,28.4891357421875
n_71,0.2445556008938471,155.22455342610678,5384.949123081414,2494.1336510290857,171.4330088297526,72.29288677157669,21.47125244140625
n_72,0.16612226491304655,150.34575907389322,5484.120100117572,1409.1517599811777,223.82472229003906,74.29186956388469,15.463809967041016
n_73,0.714475395512346,14.4517822265625,1365.2041976700227,5760.9805161838885,26.8211669921875,57.10530789779788,5.042177677154541
n_74,0.7436142360956346,48.36613972981771,2520.6107004866158,6200.078945007175,137.11964416503906,64.26299217994807,17.707029342651367
n_75,0.4175581742533061,81.32401021321614,6749.936027920469,5825.456638579955,125.53900146484375,88.36763231134276,18.655790328979492
n_76,0.5416575727878318,32.966033935546875,2881.810299700747,3826.3492054769304,119.06337992350261,72.57831526129841,17.213382720947266
n_77,0.5546297481741892,72.46527608235677,8167.960972797722,4476.841247558594,77.35836283365886,102.03565559830545,12.907271385192871
n_78,0.5353391071044046,80.53019714355469,6067.48261881286,9642.498928293586,109.08371988932292,87.87117560541388,11.465267181396484
n_79,0.37194513967199827,1.46881103515625,301.13468805576366,3818.200416343054,25.39209493001302,61.08131317923185,0.41889551281929016
n_80,0.27681503032045424,99.95266723632812,4865.24851237641,13216.9274924153,202.10875447591147,88.38243380812266,18.38567543029785
n_81,0.6693395995781926,107.29880269368489,5453.851225200393,9931.054048366612,148.99542236328125,95.81444286842672,23.988346099853516
n_82,0.18613335375248918,26.432952880859375,2734.041362431211,2086.9994606336113,149.9842783610026,87.29842165147596,8.720343589782715
n_83,0.09787707605879517,148.52759806315103,5407.144300348125,6244.6711597775575,222.05953470865884,76.91117147755908,18.56441879272461
n_84,0.30262436156931366,81.06587219238281,4768.342087315912,8225.617238703882,131.23912556966147,87.9264965113247,17.27012062072754
n_85,0.16573859297106097,66.3958740234375,2950.1211056162915,3557.826394201955,184.87454223632812,76.06374702910851,16.714353561401367
n_86,0.7235297676003011,53.88480122884115,5121.159846848265,6332.514511914691,157.84533182779947,92.20790581175592,16.657947540283203
n_87,0.6934624703400337,70.11717732747395,2596.8564171790044,3426.0988766513765,115.69127400716145,77.82212161853694,11.645742416381836
n_88,0.2396551151283812,201.38724772135416,9423.862906932804,7384.601242302917,252.06584676106772,99.59752248107085,31.1252498626709
n_89,0.09283210737915507,63.89220682779948,4909.033216040555,5922.411298814928,148.19664001464844,87.57584974983686,18.14249610900879
n_90,0.4543824995159619,1.4278004964192708,264.1038570559015,109.022216796875,88.26963297526042,115.36493237196301,0.6672748327255249
n_91,0.39043516478893564,177.2959950764974,7739.727950294709,6572.3114013671875,190.75543721516928,102.58774712095723,21.949634552001953
n_92,0.478525574494541,59.67204793294271,9348.066977471011,5275.139984130859,60.5975087483724,99.38632376039065,8.977180480957031
n_93,0.3704243634400278,51.23629252115885,1154.1220607691337,7614.368072073674,238.11811319986978,33.986165237407576,29.914152145385742
n_94,0.4984457410920733,143.12957255045572,3461.3393969502454,4558.440433982527,208.1134999593099,94.90855037825715,20.540298461914062
n_95,0.22508673957922964,85.81465148925781,5811.706658502808,4662.113115561893,82.76518249511719,84.50166033797882,15.159341812133789
n_96,0.5616057722641318,56.509796142578125,2952.608170230252,8643.146638275823,148.37475077311197,75.49753610633871,22.38499641418457
n_97,0.38122313662382257,46.346883138020836,3631.7662169906157,4418.578566781245,128.99736531575522,81.16416574715024,16.11056900024414
n_98,0.3721938461466491,88.44330342610677,2936.013337889893,3073.892739560455,214.16295878092447,84.06851895090638,27.54918098449707
n_99,0.1627119641543508,15.644765218098959,3240.44951218853,6256.2026214578655,190.38261922200522,111.251813962836,10.52994441986084
n_100,0.39194603163756353,87.2359619140625,5342.461272145311,6470.779372755205,124.21795654296875,96.08311452469911,11.453157424926758
n_101,0.310029274112274,121.79271952311198,8213.9553193897,7862.113503761357,170.6331990559896,95.08762766157997,16.82320213317871
n_102,0.47404389022967924,3.044123331705729,61.17065829028272,4969.758979018778,66.23199971516927,65.43615611669476,0.47889140248298645
n_103,0.37870411227349604,178.1119181315104,12911.062974535316,4061.435622509569,240.36246236165366,116.71156074015795,45.795631408691406
n_104,0.4670009733440241,68.1717020670573,10820.208715218818,4892.01498595532,222.3622843424479,117.16654982687727,18.620027542114258
n_105,0.3702591550383204,133.33384704589844,2312.078268846885,4473.059838112444,159.77269999186197,63.11841765152561,7.320376873016357
n_106,0.05030773500206461,88.77330017089844,5093.158868214504,4065.230921818875,165.90044148763022,78.85801439186618,14.887646675109863
n_107,0.23919696042649563,51.240081787109375,2944.27493666102,2178.7174981078133,177.66036478678384,90.21137370481716,20.7952880859375
n_108,0.7448858948548152,50.85365295410156,4047.9573580994165,2726.870347674936,138.9048868815104,87.55523058836323,10.322379112243652
n_109,0.19704720468260922,68.36836242675781,3730.3132191887903,8799.912829050561,212.92784118652344,78.75860901704839,16.86338233947754
n_110,0.7029937515098866,64.91000874837239,2248.0723001342008,3008.8465384521987,129.35210673014322,69.89155420380912,15.5751371383667
n_111,0.5573860712356364,66.2615254720052,4209.232517952617,4972.055720708333,114.94013977050781,68.96050346211629,22.75779914855957
n_112,0.23368144521218656,133.0092569986979,6598.736068154354,15428.956713542342,177.4889933268229,92.7227743492655,14.212803840637207
n_113,0.3575651396476972,49.48926798502604,3640.6234708427346,9778.353666490875,70.13137817382812,73.86090493568456,11.562138557434082
n_114,0.6240217535491728,68.21304321289062,3303.556341150983,9572.660214131465,145.95411173502603,89.33828179428147,23.724822998046875
n_115,0.13896021939377357,63.096720377604164,5007.2905007186855,5328.460725872777,56.36152648925781,66.85671844933748,18.945268630981445
n_116,0.5717928321333142,122.98285420735677,8575.63530070767,7577.348426580429,128.83470662434897,100.2188270991757,24.199684143066406
n_117,0.6691054064929697,56.54400126139323,2625.921017176757,1458.6989422887564,128.5805867513021,62.269440905111566,10.917696952819824
n_118,0.478445164967408,123.66516621907552,8383.336644488052,5856.109133190475,147.80180867513022,86.16408587368797,15.217521667480469
n_119,0.28469818171675343,74.08451843261719,5356.643455796332,6093.622903688811,149.48470052083334,102.65121038662777,30.911958694458008
n_120,0.3443007701892468,53.4863026936849,3233.5748985648775,13672.295163593255,176.71374003092447,74.65764747418676,15.267372131347656
n_121,0.3690497804948046,123.37952677408855,3634.1350630247557,3651.399825004628,136.45207722981772,67.18781097526175,24.177093505859375
n_122,0.7543086673751931,100.45415751139323,4612.542443957774,6454.081585555337,173.9288126627604,83.30053344256407,17.681304931640625
n_123,0.394568603063039,52.64720153808594,2427.5801688653883,308.5726149221882,135.16808573404947,67.353096073715,31.364845275878906
n_124,0.3219103432795776,79.78597513834636,4277.744026982847,4157.415608342737,124.04880777994792,77.52039564222136,26.165176391601562
n_125,0.3964796041661888,92.01456197102864,4612.396358849171,16784.64146508067,129.61526997884116,88.44008333968858,24.93777847290039
n_126,0.14182260866125118,75.32884724934895,3223.3313998911112,6069.155831403099,166.96504720052084,73.08671722369901,18.36003875732422
n_127,0.320779184095471,85.6383565266927,4625.006958047523,4758.654229786014,135.71297709147134,87.18856038077158,18.222335815429688
n_128,0.2575640421183984,102.9024658203125,5220.162457954527,19056.619384765625,121.28808085123698,113.837693051806,27.123605728149414
n_129,0.08708911219476519,91.27319844563802,3521.844446783238,16415.24602640583,211.8360392252604,79.06533492230227,31.353235244750977
n_130,0.13592668052873588,82.63060506184895,3674.200183271092,6566.209581315517,129.67103068033853,73.41677142169874,21.5086612701416
n_131,0.74676944047279,74.30659993489583,3112.0981289828974,9775.035875119036,147.65721638997397,87.41646698117592,17.886241912841797
n_132,0.0856891341504508,108.53162129720052,3863.8255925977137,2281.1746011823416,122.81698099772136,82.29036346011254,15.292165756225586
n_133,0.13942462839982556,57.24947611490885,2820.931815826619,6977.123464471661,79.10580952962239,61.13575831801926,19.383668899536133
n_134,0.7779125001683903,56.97682189941406,2142.087968838479,3700.3917679560836,64.58418273925781,54.33330128790798,30.98111915588379
n_135,0.22115276417967428,32.72610982259115,1679.8310922439885,3042.912490334362,118.02318827311198,82.19509080740161,7.624390125274658
n_136,0.754210869843167,98.27311197916667,7779.871047867669,3803.873075829586,253.18565368652344,92.8206841761409,30.759170532226562
n_137,0.3856244393526265,70.56579081217448,2593.005823750023,5087.401653466513,103.15430704752605,59.96195161638988,6.706395626068115
n_138,0.42723876990557025,171.35848999023438,9813.37692631882,11209.204330416163,251.7500966389974,98.94918448990133,34.84591293334961
n_139,0.3032602569849011,79.44497172037761,7797.756667584075,9063.002955082571,174.88201904296875,95.60555601290655,14.271442413330078
n_140,0.5581972990070716,108.85532124837239,7723.621767441018,9231.725855197757,156.34232584635416,103.07240472659697,34.98115539550781
n_141,0.32881335353573937,63.78939310709635,5960.432517498706,3955.6022545238957,93.62039693196614,90.50266353514176,12.132015228271484
n_142,0.29439877166159256,16.48717753092448,1719.749068516384,5446.101842092117,101.95020039876302,67.368982842306,2.294393539428711
n_143,0.19772309040301725,28.012557983398438,1190.6403808305815,653.8315371328499,98.0464579264323,66.69062113389121,10.721153259277344
n_144,0.6169114352283891,69.58594767252605,6244.283069133656,3594.3244626522064,96.54745992024739,101.62829317123143,15.222688674926758
n_145,0.36293774435795473,46.7218983968099,2415.9097385306895,4004.306327836355,81.05477905273438,68.83183202604111,13.702714920043945
n_146,0.19226164274806345,80.50215657552083,6205.453517077699,4646.280059281504,100.15468343098958,85.98236150814101,15.901997566223145
n_147,0.24229621302616425,41.690592447916664,2457.0263983143705,5445.351767109474,94.35631306966145,68.6346397195563,11.791786193847656
n_148,0.6087562700455029,134.67257690429688,8285.753674650254,5026.513176813489,204.92439778645834,99.71931436482897,28.358997344970703
n_149,0.5186751006235616,101.20455932617188,9334.456810360127,8378.166533747455,183.87606811523438,94.66428282218997,17.082059860229492
n_150,0.20706806661315247,164.8143564860026,7114.623744696973,3683.7541950584855,240.40169779459634,90.04377306215783,16.10512924194336
n_151,0.29209693451428514,185.87855529785156,7494.427548408093,11561.488492885372,244.92230224609375,97.01019235699997,29.12375259399414
n_152,0.5764351821098579,40.5196787516276,3071.129740462949,13366.272887974745,131.58611043294272,95.22218181901022,12.299772262573242
n_153,0.20773564756981844,38.33110046386719,2448.9995999811995,7535.033814381575,181.84986368815103,75.2298933917618,22.098987579345703
n_154,0.5751346589726971,120.41249593098958,9323.466053098335,14239.986732072895,194.46541341145834,101.69736223171608,17.627389907836914
n_155,0.1350405378573344,55.60328674316406,5248.432394369789,5410.685588326305,126.67195638020833,119.20709737387321,23.27920150756836
n_156,0.15482007482089244,59.35480244954427,5568.968813277678,6294.311739888042,121.35474650065105,120.00598642147224,16.117433547973633
n_157,0.7524953773644625,91.4085693359375,2912.490209459844,4053.641736516496,182.36884053548178,81.50660794416947,22.728471755981445
n_158,0.5176453340541597,117.86263529459636,5178.597854701077,13257.369565464323,152.98509724934897,70.60006422505522,14.409513473510742
n_159,0.21466635643426635,45.1113026936849,1361.4730872038958,3747.8916443658527,127.5331522623698,64.95589581407708,20.030414581298828
n_160,0.23871543511626192,18.584238688151043,1455.6099082379503,3603.9825627468526,106.19796244303386,65.00337404440353,5.080013275146484
n_161,0.21402098958976895,74.00848388671875,4890.7228385868175,9015.715734069934,79.60959879557292,81.81509493574058,11.954151153564453
n_162,0.2501538975472112,76.1573994954427,2814.0135226411126,7461.86865387857,141.70421346028647,67.65910951891566,26.23931121826172
n_163,0.2555597692582709,77.91480000813802,4258.781202608072,10022.495936140418,91.60690816243489,72.27251133133994,18.753217697143555
n_164,0.09208506406687555,137.94338989257812,7333.536447802248,3993.015556435799,167.79102579752603,97.11482474373986,50.38435363769531
n_165,0.6445458111690021,40.0850575764974,5425.109845897155,4569.77798334416,57.13526916503906,91.04943593410137,12.091201782226562
n_166,0.6110966947691009,93.11350504557292,4312.660533426536,9166.599018230801,184.46161905924478,80.20789684266019,35.78609085083008
n_167,0.7768562396993638,17.27483622233073,741.0955415076006,832.9476012056693,84.18074544270833,63.67444280952775,9.222782135009766
n_168,0.259116969253051,74.02915445963542,3061.751845736884,7099.669752067886,154.9440714518229,68.06113543963643,27.477386474609375
n_169,0.055840811791973644,70.31763203938802,4383.149656078778,2719.949289377546,92.02513122558594,81.93405560267296,19.50457000732422
n_170,0.5257542965375056,62.94542439778646,2673.101784793427,4489.1381026858,145.9736124674479,85.12772932347733,24.615985870361328
n_171,0.13459145580553644,71.91929117838542,3455.8571307058955,4636.394621080719,99.03125,64.50890187610398,18.18189811706543
n_172,0.18428943588235236,40.754974365234375,2008.7589128325537,4182.7261997608,67.82278951009114,57.92010034278069,22.381328582763672
n_173,0.7114622242486971,49.35929870605469,6378.440693054737,6311.871130879968,139.9184773763021,107.43845988211834,19.118518829345703
n_174,0.5911517439512618,50.899312337239586,3558.928084243915,1056.8130972569343,101.01962280273438,90.21379636306177,17.929033279418945
n_175,0.5966476174542796,41.85644022623698,2143.0448510232895,4581.351963804802,176.51228841145834,67.67245318593879,66.03465270996094
n_176,0.7500847377445539,53.92185974121094,2828.2989195581117,12000.013526601484,153.83536275227866,72.89179179530348,22.403852462768555
n_177,0.7345186202141356,127.07575988769531,6505.443744515276,6697.369527837029,195.5255330403646,83.3266656722272,34.88330841064453
n_178,0.3451759454359129,75.50790913899739,6339.179299424687,4490.84862234816,115.42683410644531,93.22962172664,13.712390899658203
n_179,0.32071866095309587,38.95304870605469,2707.344205691557,5475.4595405196305,80.23695882161458,69.87681618087267,12.307594299316406
n_180,0.26707729732529706,6.2780609130859375,271.9294010820643,5263.6319404186215,67.46863301595052,68.89072292048832,2.490509271621704
n_181,0.2133705224708462,15.023818969726562,879.5843071277098,3810.588117352687,127.58550516764323,68.76711814251128,3.4114630222320557
n_182,0.3607424836559548,152.16285705566406,5696.821872287325,5590.890502478927,210.2330780029297,87.44541476914901,11.65833568572998
n_183,0.41841455529643956,52.658793131510414,6592.641370027844,6094.583251953125,62.5294189453125,92.54044289153155,22.727937698364258
n_184,0.5717625215449907,45.80009460449219,2725.008133818603,7530.1094292365015,174.34693400065103,86.00521766234573,8.907012939453125
n_185,0.9140875006747332,31.433420817057293,1832.1216889950974,1460.6743950915989,111.6929219563802,67.9012112243858,14.455602645874023
n_186,0.4297924298363716,74.92861429850261,7294.8257349712985,15443.741259059869,168.1540069580078,99.40780380877835,13.529082298278809
n_187,0.4563636083964434,94.49411010742188,4163.384223699155,5339.808514529606,167.39131673177084,76.34899693354946,20.17625617980957
n_188,0.5976615427413813,50.289103190104164,3171.8735828383105,3616.86949147447,59.915730794270836,66.09138924051926,29.44137191772461
n_189,0.43897282053017866,57.60376485188802,1320.138097238106,3946.048130279174,127.45406595865886,78.47622523874594,17.486125946044922
n_190,0.2256196089471039,209.94262186686197,12412.810447495198,1870.4738413356245,251.9340057373047,116.61120427485288,23.247600555419922
n_191,0.7094170276548605,24.342936197916668,1351.5959029189155,4132.747613481944,136.43382771809897,61.36955094847008,9.533960342407227
n_192,0.48034751947969073,60.98662821451823,1986.8451552012057,17778.253271644702,140.95011393229166,60.36812999607995,17.037181854248047
n_193,0.24228998355167433,97.92384338378906,4500.275638361539,24507.558848280227,157.10054524739584,83.10041899123343,26.914447784423828
n_194,0.3385346456731159,114.50820414225261,5910.40288679361,6922.121625432512,160.30975341796875,77.2902497132428,14.323716163635254
n_195,0.29018037074314124,92.70154317220052,4533.475707254035,4857.209801531397,207.27667744954428,77.75354879135485,24.004383087158203
n_196,0.31386871622753004,189.54581705729166,8164.607702133944,10974.226651614299,210.83799743652344,110.0560017315857,19.405832290649414
n_197,0.16060465213184033,133.75211079915366,6944.520739868259,3542.5147673748434,161.3424326578776,102.04889475694348,17.1451358795166
n_198,0.3306156495254428,9.072123209635416,678.9829777673715,4917.4498101321515,54.31578063964844,69.0323825833645,1.476146936416626
n_199,0.11175848830552033,217.50324503580728,8723.29771728128,21141.219089712948,244.54279073079428,95.17876653952186,36.804630279541016
n_200,0.5985979583078019,16.7237548828125,1142.8735279093187,6672.066751702689,95.50509134928386,55.357839053497926,9.19747543334961
n_201,0.37859999953580314,67.06138102213542,3159.13811876335,12742.761061198078,138.6402842203776,69.3166173597349,11.780606269836426
n_202,0.1330742782266003,108.13123067220052,5521.601559149619,42516.22462647571,186.2116902669271,92.02088135092212,27.14771842956543
n_203,0.14219501169175627,90.55617777506511,5207.975095196911,4211.707752829185,133.3162384033203,91.06224017752139,24.590478897094727
n_204,0.4174267927987372,84.23919169108073,4159.130159281788,14099.002564816736,253.3828582763672,78.54583212406077,41.30352783203125
n_205,0.5670408464069695,59.89587910970052,6937.985725612664,6596.0975848601665,121.93818664550781,82.1702076337548,12.564229011535645
n_206,0.33728230705982054,44.272725423177086,3001.5928318052447,9068.064865166089,156.76571655273438,91.86109112082757,9.2952241897583
n_207,0.23801627253744462,65.81703186035156,3546.5173089961368,8715.713120219996,183.58655293782553,91.50750658150143,13.502813339233398
n_208,0.43485708710440724,58.626546223958336,2949.2499060564573,14715.466542174807,166.6052449544271,89.18274002823064,5.477599620819092
n_209,0.5897367162998683,6.76513671875,581.6902209122976,4353.7020372748375,121.83017985026042,59.98521666129021,2.101971387863159
n_210,0.20736836977649412,74.36376444498698,3447.3593192888784,4183.419865540229,124.45274861653645,72.46526035517901,16.462757110595703
n_211,0.5322848364958405,82.32691446940105,3607.18451893816,2157.7356943727937,130.24573262532553,72.48349604943195,33.3212776184082
n_212,0.32043627928271007,97.51765441894531,2976.205006272196,1017.1883981672581,153.47919718424478,62.16098528919927,23.76719856262207
n_213,0.32711243985067273,36.16985066731771,2846.0409749695623,11729.916160947643,121.39088948567708,88.90936023074309,6.165080547332764
n_214,0.12121985189103696,67.83026123046875,2634.076159046342,6216.828308328753,99.00668334960938,62.22860030217293,13.788687705993652
n_215,0.19022767508701,82.97479248046875,2611.006729489813,3396.5311349024996,119.96232096354167,60.34940016418456,10.685843467712402
n_216,0.15132758462003543,82.1963399251302,2557.1037235830186,2210.7840574977454,121.25168355305989,59.50553624107917,10.51228141784668
n_217,0.15132758462003543,82.1963399251302,2557.1037235830186,2210.7840574977454,121.25168355305989,59.50553624107917,10.51228141784668
n_218,0.32592887488363353,133.8839111328125,5307.62243719637,9079.525105819106,201.4233601888021,91.4600601962721,39.31611633300781
n_219,0.7303006202845747,93.59069315592448,5045.122635032956,376.2196037732065,171.59383646647134,81.85069544983695,15.18185043334961
n_220,0.07155621091094277,199.9986368815104,1850.334257175111,4631.321709638229,207.03508504231772,48.52696589334051,9.814506530761719
n_221,0.6716722377402924,50.63455708821615,2650.0565186807007,5512.14015327394,119.02943929036458,87.7235911539204,34.04104232788086
n_222,0.5228996074281985,36.401957194010414,2838.6572272078033,20212.510156173026,63.14911397298177,77.89029867612987,8.943471908569336
n_223,0.5251475075925381,68.16790771484375,3287.435432729389,5208.517999022268,183.30732218424478,89.37155822136975,11.991754531860352
n_224,0.5206076135464367,33.70752970377604,4639.831015894707,10651.047239568084,48.16143798828125,87.21738224072297,10.506479263305664
n_225,0.5003889859539484,81.99206034342448,4364.742359870191,7351.168533155462,151.21666971842447,95.19791703407523,15.323063850402832
n_226,0.2898671450167123,51.33594258626302,2600.295045614216,15051.02184818685,165.09744262695312,89.13409896648722,5.768266201019287
